Scheme,Ring number,Age,Sex,Wing,Weight,Day,Month,Year,Time
GBT,RE83689,J,M,128,88,31,8,1990,16
GBT,RE83689,J,M,129,83,6,9,1990,7
GBT,RE83689,J,M,126,91,9,9,1990,15
GBT,RE83689,F,M,129,94,10,2,1991,16
GBT,RE83690,J,F,120,89,3,9,1990,17
GBT,RE83691,J,F,122,95,20,9,1990,8
GBT,RE83691,J,F,122,106,29,9,1990,11
GBT,RE83691,F,F,123,101,14,10,1990,8
GBT,RE83691,A,F,125,99,16,2,1993,9
GBT,RE83692,J,F,124,102,22,9,1990,12
GBT,RE83692,F,F,124,100,14,10,1990,8
GBT,RE83692,F,U,123,110,22,1,1991,7
GBT,RE83693,J,F,122,,22,9,1990,15
GBT,RE83694,F,M,127,94,14,10,1990,8
GBT,RE83695,F,M,125,98,14,10,1990,8
GBT,RE83696,F,F,128,117,29,10,1990,9
GBT,RE83697,F,M,132,98,29,10,1990,9
GBT,RE83698,F,F,124,92,29,10,1990,11
GBT,RE83711,A,M,129,86,2,12,1990,16
GBT,RE83738,A,M,134,123,31,12,1990,11
GBT,RE83746,A,M,139,124,11,1,1991,7
GBT,RE83766,F,M,127,,22,1,1991,8
GBT,RE83770,A,F,127,110,9,2,1991,9
GBT,RE83772,U,F,124,,9,2,1991,12
GBT,RE83772,U,F,,95,10,2,1991,13
GBT,RE83772,A,F,125,99,15,2,1991,7
GBT,RE83773,F,F,128,108,9,2,1991,12
GBT,RE83774,A,F,132,114,10,2,1991,14
GBT,RE83774,A,F,,108,11,2,1991,9
GBT,RE83775,A,M,136,114,10,2,1991,15
GBT,RE83776,A,M,135,118,10,2,1991,16
GBT,RE83778,F,M,128,112,11,2,1991,8
GBT,RE83779,A,F,,110,11,2,1991,8
GBT,RE83780,A,M,128,119,11,2,1991,11
GBT,RE83780,A,M,129,117,27,1,1992,7
GBT,RE83781,F,F,125,102,11,2,1991,11
GBT,RE83781,F,F,,104,14,2,1991,16
GBT,RE83782,F,F,126,86,11,2,1991,14
GBT,RE83784,A,M,133,104,14,2,1991,16
GBT,RE83785,A,M,140,120,18,2,1991,11
GBT,RE83786,F,M,128,116,19,2,1991,12
GBT,RE83787,F,M,129,104,19,2,1991,13
GBT,RE83787,F,M,129,98,2,3,1991,8
GBT,RE83787,A,M,134,94,30,10,1991,14
GBT,RE83787,A,M,134,109,11,1,1992,10
GBT,RE83787,A,M,137,98,12,5,1992,7
GBT,RE83787,U,M,130,101,31,8,1992,10
GBT,RE83787,A,M,134,100,23,1,1993,11
GBT,RE83787,A,M,135,107,10,2,1996,13
GBT,RE83787,A,M,134,97,11,5,1996,16
GBT,RE83787,A,M,134,94,19,6,1996,6
GBT,RE83787,A,M,136,100,18,4,1998,9
GBT,RE83787,A,M,135,111,19,12,1998,12
GBT,RE83789,A,M,130,101,23,2,1991,8
GBT,RE83792,A,M,139,127,3,3,1991,8
GBT,RE83794,A,F,131,112,16,3,1991,8
GBT,RE83795,F,M,133,121,16,3,1991,8
GBT,RE83796,F,F,121,92,23,3,1991,7
GBT,RE83796,F,F,121,93,6,4,1991,13
GBT,RE83796,A,F,125,,14,5,1995,9
GBT,RE83797,F,M,129,96,23,3,1991,8
GBT,RE83800,F,M,124,87,18,4,1991,16
GBT,RE83801,F,M,129,87,20,4,1991,9
GBT,RE83802,F,M,133,98,21,4,1991,16
GBT,RE83802,A,M,136,103,27,12,1991,9
GBT,RE83802,A,M,,120,31,1,1992,7
GBT,RE83802,A,M,138,108,18,2,1992,7
GBT,RE83802,A,M,138,96,11,3,1996,8
GBT,RE83805,A,M,135,97,12,5,1992,7
GBT,RE83825,J,M,120,95,18,5,1991,16
GBT,RE83827,A,M,133,88,23,5,1991,18
GBT,RE83828,J,U,126,88,24,5,1991,17
GBT,RE83840,F,M,125,89,8,6,1991,10
GBT,RE83863,J,M,131,99,29,6,1991,9
GBT,RE83863,F,M,,118,28,1,1992,16
GBT,RE83863,A,M,135,136,3,1,1995,14
GBT,RE83863,A,M,135,114,20,2,1996,11
GBT,RE83865,J,M,122,96,6,7,1991,8
GBT,RE83868,J,F,127,84,26,7,1991,19
GBT,RE83869,J,F,128,97,8,9,1991,14
GBT,RE83870,A,M,127,94,30,10,1991,16
GBT,RE83870,A,M,127,93,15,2,1992,12
GBT,RE83876,A,F,132,124,14,12,1991,11
GBT,RE83877,F,M,127,119,24,12,1991,10
GBT,RE83877,F,M,128,115,21,1,1992,7
GBT,RE83879,A,F,133,110,24,12,1991,14
GBT,RE83880,A,M,135,111,25,12,1991,14
GBT,RE83882,F,M,128,123,28,12,1991,13
GBT,RE83882,F,M,128,114,15,1,1992,7
GBT,RE83882,F,M,,108,25,1,1992,7
GBT,RE83882,F,M,128,108,25,1,1992,8
GBT,RE83882,F,M,,108,26,1,1992,1
GBT,RE83882,A,M,132,107,19,2,1993,11
GBT,RE83882,A,M,131,108,21,2,1993,16
GBT,RE83882,A,M,131,101,27,2,1993,11
GBT,RE83882,A,M,130,111,15,2,1994,8
GBT,RE83882,A,M,128,,11,6,1994,15
GBT,RE83882,A,M,130,137,14,1,1995,13
GBT,RE83882,A,M,132,130,21,1,1995,8
GBT,RE83882,A,M,131,120,28,1,1995,9
GBT,RE83882,A,M,132,102,7,3,1995,7
GBT,RE83882,A,M,131,99,14,5,1995,8
GBT,RE83882,A,M,131,96,25,5,1996,7
GBT,RE83883,F,M,131,108,2,1,1992,12
GBT,RE83883,U,M,137,98,26,9,1992,8
GBT,RE83883,A,M,136,96,28,11,1992,7
GBT,RE83884,A,M,134,122,2,1,1992,15
GBT,RE83885,A,M,139,120,3,1,1992,10
GBT,RE83886,A,F,130,110,3,1,1992,9
GBT,RE83887,F,M,128,105,3,1,1992,10
GBT,RE83888,F,M,132,108,10,1,1992,7
GBT,RE83899,F,F,123,106,12,1,1992,15
GBT,RE83899,F,F,122,97,8,2,1992,12
GBT,RE83900,F,M,133,114,16,1,1992,8
GBT,RH92152,A,M,131,119,6,2,1994,16
GBT,RJ36501,A,M,132,117,17,1,1992,7
GBT,RJ36502,F,M,138,114,18,1,1992,8
GBT,RJ36502,F,M,,120,25,1,1992,10
GBT,RJ36502,F,M,,102,30,1,1992,7
GBT,RJ36503,A,M,132,111,18,1,1992,8
GBT,RJ36503,A,M,130,101,9,5,1992,19
GBT,RJ36503,A,M,134,126,28,1,1995,9
GBT,RJ36503,A,M,133,99,25,2,1995,16
GBT,RJ36503,A,M,133,100,19,2,1996,10
GBT,RJ36503,A,M,133,91,7,3,1996,7
GBT,RJ36504,F,M,132,119,18,1,1992,9
GBT,RJ36505,A,F,132,125,18,1,1992,12
GBT,RJ36505,A,F,,127,28,1,1992,7
GBT,RJ36505,A,F,132,128,8,2,1992,7
GBT,RJ36505,A,F,132,122,5,3,1992,7
GBT,RJ36505,A,F,133,125,8,3,1992,8
GBT,RJ36506,F,F,125,102,20,1,1992,8
GBT,RJ36506,F,F,125,95,9,2,1992,11
GBT,RJ36506,F,F,125,96,16,2,1992,15
GBT,RJ36506,F,F,125,100,29,2,1992,14
GBT,RJ36506,A,F,128,101,26,6,1993,9
GBT,RJ36507,F,F,128,97,20,1,1992,8
GBT,RJ36507,F,F,,99,23,1,1992,8
GBT,RJ36507,F,F,127,100,20,2,1992,7
GBT,RJ36508,A,M,136,110,21,1,1992,4
GBT,RJ36509,A,F,132,110,21,1,1992,7
GBT,RJ36510,F,M,133,106,22,1,1992,7
GBT,RJ36510,A,M,135,98,13,5,1995,17
GBT,RJ36511,F,M,125,104,22,1,1992,7
GBT,RJ36511,F,M,,101,25,1,1992,7
GBT,RJ36511,F,M,,104,27,1,1992,8
GBT,RJ36511,F,M,,122,1,2,1992,12
GBT,RJ36511,F,M,126,92,21,3,1992,8
GBT,RJ36512,F,F,126,110,22,1,1992,8
GBT,RJ36512,F,F,126,97,8,3,1992,8
GBT,RJ36512,F,F,125,99,14,3,1992,16
GBT,RJ36513,A,M,138,113,22,1,1992,8
GBT,RJ36514,F,F,125,117,23,1,1992,8
GBT,RJ36514,F,F,,119,30,1,1992,7
GBT,RJ36514,F,F,,126,1,2,1992,12
GBT,RJ36514,F,F,126,121,8,2,1992,8
GBT,RJ36515,A,F,122,110,23,1,1992,8
GBT,RJ36515,A,F,,107,28,1,1992,7
GBT,RJ36516,F,M,134,103,24,1,1992,7
GBT,RJ36516,F,M,134,108,25,1,1992,9
GBT,RJ36516,F,M,134,103,26,1,1992,8
GBT,RJ36516,F,M,,101,29,1,1992,8
GBT,RJ36517,F,U,131,88,24,1,1992,7
GBT,RJ36517,F,M,128,119,26,1,1992,8
GBT,RJ36518,F,F,130,89,25,1,1992,8
GBT,RJ36520,F,M,133,105,25,1,1992,8
GBT,RJ36522,F,M,135,114,25,1,1992,10
GBT,RJ36523,F,M,132,109,25,1,1992,11
GBT,RJ36523,F,M,131,101,22,3,1992,14
GBT,RJ36524,F,F,118,102,26,1,1992,8
GBT,RJ36524,F,F,117,105,30,1,1992,8
GBT,RJ36524,F,F,119,102,18,2,1992,7
GBT,RJ36524,A,F,122,104,6,2,1993,10
GBT,RJ36524,A,F,122,95,15,4,1993,10
GBT,RJ36524,A,F,120,,24,4,1993,9
GBT,RJ36524,A,F,123,90,6,4,1996,13
GBT,RJ36524,A,F,123,98,27,6,1996,7
GBT,RJ36524,A,F,123,107,19,2,1997,9
GBT,RJ36524,A,F,124,100,20,4,1997,17
GBT,RJ36525,F,M,128,103,26,1,1992,8
GBT,RJ36526,F,F,130,130,26,1,1992,8
GBT,RJ36526,F,F,,129,28,1,1992,16
GBT,RJ36526,F,F,,133,31,1,1992,8
GBT,RJ36526,F,F,127,126,1,2,1992,8
GBT,RJ36527,F,F,123,102,26,1,1992,9
GBT,RJ36528,A,M,133,106,26,1,1992,9
GBT,RJ36529,A,F,131,114,27,1,1992,17
GBT,RJ36530,A,M,136,121,27,1,1992,9
GBT,RJ36531,F,F,128,98,28,1,1992,7
GBT,RJ36532,F,F,131,106,28,1,1992,7
GBT,RJ36532,F,F,,121,31,1,1992,7
GBT,RJ36532,F,F,132,106,16,2,1992,15
GBT,RJ36532,F,F,130,109,18,2,1992,7
GBT,RJ36533,F,M,127,105,28,1,1992,7
GBT,RJ36533,F,M,127,133,2,2,1992,15
GBT,RJ36534,A,M,134,107,29,1,1992,8
GBT,RJ36534,A,M,,108,15,2,1994,8
GBT,RJ36535,A,F,128,108,29,1,1992,8
GBT,RJ36536,F,F,123,99,30,1,1992,7
GBT,RJ36536,F,F,123,101,3,2,1992,7
GBT,RJ36537,A,M,131,125,31,1,1992,7
GBT,RJ36538,F,M,124,107,1,2,1992,8
GBT,RJ36540,A,F,127,108,1,2,1992,12
GBT,RJ36541,F,M,126,125,1,2,1992,14
GBT,RJ36541,A,M,130,98,17,10,1992,8
GBT,RJ36541,A,M,130,98,29,5,1993,8
GBT,RJ36542,A,F,130,112,7,2,1992,8
GBT,RJ36543,F,F,131,110,9,2,1992,11
GBT,RJ36544,F,M,129,101,14,2,1992,7
GBT,RJ36545,F,F,124,98,15,2,1992,9
GBT,RJ36545,A,F,126,116,23,12,1992,15
GBT,RJ36545,U,F,126,98,29,8,1993,9
GBT,RJ36546,A,M,134,100,15,2,1992,15
GBT,RJ36546,A,M,135,100,26,2,1992,15
GBT,RJ36547,F,M,129,101,16,2,1992,9
GBT,RJ36548,F,M,135,117,16,2,1992,16
GBT,RJ36549,A,F,135,111,20,2,1992,7
GBT,RJ36550,F,M,129,105,21,2,1992,7
GBT,RJ36552,F,F,123,99,22,2,1992,10
GBT,RJ36553,F,M,132,99,29,2,1992,14
GBT,RJ36555,J,M,125,91,9,5,1992,10
GBT,RJ36555,J,M,130,91,12,5,1992,7
GBT,RJ36580,J,M,128,88,9,5,1992,18
GBT,RJ36580,J,U,128,80,16,5,1992,12
GBT,RJ36580,J,U,,77,17,5,1992,17
GBT,RJ36581,J,M,126,88,9,5,1992,19
GBT,RJ36587,J,F,116,87,15,5,1992,19
GBT,RJ36588,J,M,125,95,15,5,1992,19
GBT,RJ36589,J,M,125,,22,5,1992,7
GBT,RJ36589,F,M,126,100,27,10,1992,16
GBT,RJ36605,J,F,124,86,6,6,1992,12
GBT,RJ36617,J,M,131,97,16,7,1992,18
GBT,RJ36617,J,M,130,100,8,8,1992,8
GBT,RJ36617,F,M,129,103,30,1,1993,9
GBT,RJ36617,F,M,130,103,20,2,1993,10
GBT,RJ36617,F,M,130,89,15,4,1993,10
GBT,RJ36617,F,M,130,92,30,5,1993,7
GBT,RJ36617,A,M,135,121,1,1,1994,9
GBT,RJ36617,A,M,130,105,5,2,1994,8
GBT,RJ36617,A,M,135,109,12,2,1994,8
GBT,RJ36617,A,M,135,110,13,2,1994,15
GBT,RJ36617,A,M,,108,14,2,1994,8
GBT,RJ36617,A,M,,104,19,2,1994,9
GBT,RJ36617,A,M,,101,23,2,1994,7
GBT,RJ36617,A,M,134,130,14,1,1995,9
GBT,RJ36617,A,M,134,98,11,2,1995,8
GBT,RJ36617,A,M,134,95,26,2,1995,15
GBT,RJ36617,A,M,135,95,14,3,1996,8
GBT,RJ36629,J,F,122,98,19,9,1992,9
GBT,RJ36630,J,F,128,102,26,9,1992,7
GBT,RJ36631,F,M,131,108,10,10,1992,17
GBT,RJ36632,F,M,131,110,17,10,1992,9
GBT,RJ36633,F,M,132,101,17,10,1992,9
GBT,RJ36634,F,M,126,92,17,10,1992,9
GBT,RJ36637,A,F,128,99,26,10,1992,8
GBT,RJ36638,F,M,123,97,29,10,1992,8
GBT,RJ36639,F,F,128,,1,11,1992,16
GBT,RJ36640,F,M,129,100,8,11,1992,8
GBT,RJ36645,A,F,128,112,23,12,1992,14
GBT,RJ36647,A,F,130,125,25,12,1992,10
GBT,RJ36650,A,F,125,112,30,12,1992,11
GBT,RJ36651,A,F,136,147,30,12,1992,13
GBT,RJ36651,A,F,135,116,19,2,1993,11
GBT,RJ36654,F,M,127,123,1,1,1993,10
GBT,RJ36655,F,F,123,118,1,1,1993,11
GBT,RJ36664,F,F,122,105,23,1,1993,11
GBT,RJ36664,F,F,122,99,30,1,1993,8
GBT,RJ36665,F,M,130,102,23,1,1993,11
GBT,RJ36665,F,M,130,98,9,3,1993,7
GBT,RJ36667,F,F,121,111,23,1,1993,14
GBT,RJ36667,A,F,126,104,25,5,1996,7
GBT,RJ36671,F,F,122,96,30,1,1993,9
GBT,RJ36672,F,M,130,111,6,2,1993,9
GBT,RJ36672,F,M,129,104,9,3,1993,7
GBT,RJ36673,A,M,138,115,7,2,1993,16
GBT,RJ36677,A,F,126,96,15,2,1993,15
GBT,RJ36678,F,F,127,99,16,2,1993,14
GBT,RJ36678,F,F,127,98,24,3,1993,6
GBT,RJ36678,A,F,130,95,18,2,1995,9
GBT,RJ36678,A,F,130,93,13,3,1996,7
GBT,RJ36679,F,F,123,91,19,2,1993,8
GBT,RJ36679,A,F,125,99,13,2,1994,9
GBT,RJ36679,A,F,124,96,14,2,1994,9
GBT,RJ36679,A,F,126,100,21,1,1995,7
GBT,RJ36679,A,F,125,92,10,5,1995,18
GBT,RJ36680,A,F,128,98,19,2,1993,8
GBT,RJ36680,A,F,127,102,9,5,1993,12
GBT,RJ36680,A,F,129,110,27,1,1996,11
GBT,RJ36680,A,F,130,109,10,2,1996,9
GBT,RJ36680,A,F,130,106,14,5,1996,18
GBT,RJ36680,A,F,,108,11,5,1997,16
GBT,RJ36680,A,F,129,108,2,1,1998,10
GBT,RJ36680,A,F,132,106,30,3,1998,18
GBT,RJ36680,A,F,130,112,22,12,1998,8
GBT,RJ36680,A,F,,105,18,8,1999,11
GBT,RJ36680,A,F,129,121,23,12,1999,13
GBT,RJ36680,A,F,128,101,1,4,2000,18
GBT,RJ36680,A,F,128,,14,4,2000,16
GBT,RJ36680,A,F,127,114,2,1,2001,13
GBT,RJ36681,F,M,130,98,19,2,1993,11
GBT,RJ36683,F,M,133,100,4,3,1993,7
GBT,RJ36683,A,M,,100,23,2,1994,7
GBT,RJ36683,A,M,,103,23,2,1994,16
GBT,RJ36683,A,M,138,91,19,2,1996,11
GBT,RJ36683,A,M,138,86,29,2,1996,7
GBT,RJ36683,A,M,138,90,14,3,1996,16
GBT,RJ36684,F,F,128,90,9,3,1993,6
GBT,RJ36685,F,M,127,94,27,3,1993,8
GBT,RJ36685,F,M,126,,15,5,1993,14
GBT,RJ36687,F,M,125,97,28,3,1993,8
GBT,RJ36701,A,M,,121,23,2,1994,15
GBT,RJ36701,A,M,135,105,19,3,1994,11
GBT,RJ36701,A,M,134,124,14,1,1995,8
GBT,RJ36701,A,M,135,106,12,2,1995,10
GBT,RJ36701,A,M,135,100,4,3,1995,9
GBT,RJ36701,U,M,,108,25,8,1995,14
GBT,RJ36701,A,M,136,101,8,3,1996,7
GBT,RJ36701,A,M,137,104,16,3,1996,11
GBT,RJ36710,J,M,122,83,24,5,1993,7
GBT,RJ36725,F,U,127,99,13,6,1993,9
GBT,RJ36732,J,U,,89,13,6,1993,8
GBT,RJ36755,F,M,129,97,24,6,1993,18
GBT,RJ36761,F,M,124,92,29,6,1993,21
GBT,RJ36761,A,M,131,120,28,12,1993,11
GBT,RJ36761,A,M,130,92,2,4,1994,8
GBT,RJ36762,A,F,130,100,3,7,1993,18
GBT,RJ36763,J,F,125,96,3,7,1993,19
GBT,RJ36764,J,M,123,94,10,7,1993,14
GBT,RJ36766,J,M,131,102,17,7,1993,16
GBT,RJ36766,J,M,132,99,18,7,1993,16
GBT,RJ36766,J,M,132,99,31,7,1993,9
GBT,RJ36766,A,M,135,92,8,4,1997,11
GBT,RJ36766,A,M,134,104,7,2,1998,9
GBT,RJ36767,F,F,125,105,18,7,1993,16
GBT,RJ36770,J,U,128,99,30,7,1993,12
GBT,RJ36770,F,M,,98,26,3,1994,11
GBT,RJ36770,F,M,126,93,2,4,1994,8
GBT,RJ36770,A,M,133,103,14,1,1995,9
GBT,RJ36770,A,M,133,100,13,5,1995,17
GBT,RJ36771,J,U,123,85,30,7,1993,12
GBT,RJ36772,J,M,130,101,27,8,1993,19
GBT,RJ36773,J,M,128,101,28,8,1993,8
GBT,RJ36773,F,M,127,107,18,2,1994,7
GBT,RJ36773,A,M,131,118,14,1,1995,8
GBT,RJ36773,A,M,132,114,28,1,1995,9
GBT,RJ36773,A,M,130,99,15,3,1995,16
GBT,RJ36773,A,M,129,93,12,3,1996,7
GBT,RJ36774,J,F,125,94,28,8,1993,10
GBT,RJ36775,F,F,123,86,29,8,1993,8
GBT,RJ36776,J,F,127,99,31,8,1993,14
GBT,RJ36776,F,F,127,106,22,1,1994,8
GBT,RJ36776,F,F,125,105,5,2,1994,8
GBT,RJ36776,F,F,127,103,10,2,1994,13
GBT,RJ36776,F,F,126,102,13,2,1994,8
GBT,RJ36776,F,F,127,93,19,3,1994,9
GBT,RJ36776,A,F,129,94,27,3,1995,17
GBT,RJ36777,J,M,130,95,2,9,1993,19
GBT,RJ36778,J,U,132,104,9,9,1993,7
GBT,RJ36778,A,F,,96,18,2,1995,9
GBT,RJ36779,J,M,131,105,9,9,1993,7
GBT,RJ36779,F,M,131,113,13,2,1994,8
GBT,RJ36779,F,M,130,99,26,3,1994,10
GBT,RJ36779,F,M,128,98,7,4,1994,9
GBT,RJ36779,A,M,134,125,28,1,1995,7
GBT,RJ36779,A,M,133,100,18,3,1995,14
GBT,RJ36779,A,M,133,104,20,2,1996,12
GBT,RJ36780,J,M,133,104,11,9,1993,7
GBT,RJ36782,U,M,131,99,25,9,1993,8
GBT,RJ36795,F,F,131,117,19,12,1993,14
GBT,RJ36795,F,F,130,124,1,1,1994,9
GBT,RJ36795,U,F,132,104,7,3,1995,7
GBT,RJ36800,F,F,127,125,1,1,1994,9
GBT,RJ36800,F,F,128,100,13,2,1994,15
GBT,RJ36800,F,F,128,118,19,2,1994,11
GBT,RJ36800,F,F,126,116,19,3,1994,9
GBT,RJ36801,A,F,129,104,18,6,1994,12
GBT,RJ36801,A,F,128,100,29,6,1996,15
GBT,RJ36811,F,F,122,110,14,1,1995,10
GBT,RJ36811,A,F,123,87,22,6,1996,16
GBT,RJ36811,A,F,123,88,29,6,1996,16
GBT,RJ36811,A,F,123,85,7,7,1996,19
GBT,RJ36811,A,F,123,99,7,2,1998,9
GBT,RJ36811,A,F,123,108,29,12,1998,15
GBT,RJ36813,J,F,125,,18,8,1994,9
GBT,RJ36815,A,F,130,,18,12,1994,10
GBT,RJ36816,A,M,135,120,22,12,1994,12
GBT,RJ36817,F,M,133,131,22,12,1994,13
GBT,RJ36817,A,M,136,108,7,2,1998,10
GBT,RJ36817,A,M,137,101,26,5,1998,15
GBT,RJ36817,A,M,137,114,5,12,1998,14
GBT,RJ36817,A,M,137,111,29,12,1998,15
GBT,RJ36817,A,M,137,102,7,2,1999,16
GBT,RJ36817,A,M,138,110,24,12,1999,14
GBT,RJ36817,A,M,138,104,28,1,2000,7
GBT,RJ36817,A,M,137,108,28,12,2000,13
GBT,RJ36817,A,M,137,113,1,1,2001,12
GBT,RJ36817,A,M,137,95,18,4,2001,14
GBT,RJ36817,A,M,132,113,25,12,2001,14
GBT,RJ36818,A,M,136,126,23,12,1994,8
GBT,RJ36818,A,M,137,121,21,1,1995,13
GBT,RJ36818,A,M,136,114,20,2,1995,11
GBT,RJ36819,A,F,123,117,23,12,1994,8
GBT,RJ36822,U,F,122,110,23,12,1994,10
GBT,RJ36823,F,M,130,128,23,12,1994,10
GBT,RJ36824,F,M,133,126,25,12,1994,15
GBT,RJ36825,A,F,133,117,26,12,1994,9
GBT,RJ36826,F,F,123,112,26,12,1994,9
GBT,RJ36827,F,M,131,110,31,12,1994,14
GBT,RJ36828,A,F,130,115,31,12,1994,15
GBT,RJ36828,A,F,128,91,14,5,1995,10
GBT,RJ36829,A,F,133,115,1,1,1995,14
GBT,RJ36830,A,F,134,120,2,1,1995,8
GBT,RJ36831,A,M,134,126,2,1,1995,8
GBT,RJ36831,A,M,134,122,22,1,1995,14
GBT,RJ36832,A,F,125,118,2,1,1995,9
GBT,RJ36832,A,F,124,98,14,3,1996,16
GBT,RJ36833,A,M,135,118,2,1,1995,10
GBT,RJ36834,A,F,129,107,2,1,1995,10
GBT,RJ36835,A,M,133,133,3,1,1995,9
GBT,RJ36835,A,M,131,134,21,1,1995,8
GBT,RJ36836,A,M,134,138,3,1,1995,11
GBT,RJ36836,A,M,136,118,4,3,1995,10
GBT,RJ36837,F,F,,112,3,1,1995,12
GBT,RJ36838,F,F,127,116,14,1,1995,8
GBT,RJ36839,A,M,140,115,14,1,1995,8
GBT,RJ36840,F,M,127,127,14,1,1995,8
GBT,RJ36840,F,M,130,116,22,1,1995,15
GBT,RJ36841,F,F,122,119,14,1,1995,8
GBT,RJ36842,F,F,121,113,14,1,1995,9
GBT,RJ36843,F,M,127,116,14,1,1995,9
GBT,RJ36844,A,M,140,134,14,1,1995,9
GBT,RJ36845,A,F,135,124,14,1,1995,9
GBT,RJ36846,A,M,135,124,14,1,1995,9
GBT,RJ36847,F,F,128,96,14,1,1995,10
GBT,RJ36847,F,F,128,102,22,1,1995,15
GBT,RJ36848,A,F,132,134,14,1,1995,10
GBT,RJ36848,A,F,132,121,22,1,1995,14
GBT,RJ36848,A,F,132,117,28,1,1995,8
GBT,RJ36849,A,M,138,135,14,1,1995,10
GBT,RJ36905,F,F,125,103,15,1,1994,10
GBT,RJ36905,F,F,128,112,22,1,1994,7
GBT,RJ36905,F,F,,112,15,2,1994,8
GBT,RJ36909,A,F,130,104,25,2,1995,15
GBT,RJ36923,A,M,136,118,30,1,1994,10
GBT,RJ36926,F,M,127,112,2,2,1994,7
GBT,RJ36927,A,M,130,106,3,2,1994,7
GBT,RJ36927,A,M,130,100,12,2,1994,8
GBT,RJ36927,A,M,130,112,31,12,1994,13
GBT,RJ36931,F,M,133,106,5,2,1994,11
GBT,RJ36933,F,M,129,113,6,2,1994,14
GBT,RJ36933,A,M,135,98,7,3,1995,17
GBT,RJ36934,F,M,128,105,10,2,1994,14
GBT,RJ36935,F,M,131,109,10,2,1994,14
GBT,RJ36935,F,M,131,110,18,2,1994,8
GBT,RJ36940,F,F,122,103,13,2,1994,8
GBT,RJ36940,F,F,,109,23,2,1994,16
GBT,RJ36942,A,M,135,97,14,2,1994,9
GBT,RJ36943,A,M,139,107,15,2,1994,8
GBT,RJ36943,A,M,141,118,28,1,1995,9
GBT,RJ36943,A,M,141,95,18,2,1995,8
GBT,RJ36943,A,M,141,100,4,3,1995,9
GBT,RJ36943,A,M,141,99,7,3,1995,17
GBT,RJ36943,A,M,141,98,13,3,1995,16
GBT,RJ36943,A,M,141,97,18,3,1995,14
GBT,RJ36943,A,M,141,92,29,5,1995,9
GBT,RJ36944,A,F,123,100,15,2,1994,8
GBT,RJ36945,A,F,129,112,17,2,1994,8
GBT,RJ36945,A,F,128,114,16,4,1994,16
GBT,RJ36945,A,F,137,131,14,1,1995,8
GBT,RJ36945,A,F,131,113,18,2,1995,8
GBT,RJ36945,A,F,131,109,5,5,1995,17
GBT,RJ36945,A,F,132,116,8,5,1995,8
GBT,RJ36946,A,F,131,117,18,2,1994,7
GBT,RJ36947,A,M,133,125,18,2,1994,8
GBT,RJ36948,F,F,135,119,18,2,1994,8
GBT,RJ36952,F,F,137,113,20,2,1994,14
GBT,RJ36953,F,M,131,100,23,2,1994,7
GBT,RJ36955,U,F,134,112,23,2,1994,7
GBT,RJ36956,A,F,127,111,23,2,1994,7
GBT,RJ36957,A,M,131,122,23,2,1994,15
GBT,RJ36958,F,F,124,119,23,2,1994,15
GBT,RJ36959,A,M,136,108,23,2,1994,15
GBT,RJ36960,F,F,121,117,23,2,1994,15
GBT,RJ36961,F,M,126,107,23,2,1994,16
GBT,RJ36961,A,M,131,98,12,3,1996,16
GBT,RJ36962,F,M,130,107,23,2,1994,16
GBT,RJ36963,F,F,128,96,23,2,1994,16
GBT,RJ36964,F,F,125,97,13,3,1994,8
GBT,RJ36968,F,F,124,89,4,4,1994,9
GBT,RJ36978,F,F,124,,30,4,1994,11
GBT,RJ36989,J,M,122,89,25,5,1994,11
GBT,RJ36990,J,F,123,,4,6,1994,15
GBT,RJ36991,J,U,123,,12,6,1994,11
GBT,RJ36996,J,M,121,,16,6,1994,16
GBT,RJ36999,F,M,128,97,18,6,1994,10
GBT,RJ36999,A,M,132,114,20,2,1996,13
GBT,RJ37000,A,F,127,,18,6,1994,12
GBT,RP31239,J,M,,82,8,5,2002,6
GBT,RP31239,J,M,130,84,20,5,2002,9
GBT,RP31240,J,M,,87,8,5,2002,6
GBT,RP31241,J,M,,60,8,5,2002,6
GBT,RP31252,J,U,,88,10,7,2002,9
GBT,RP31254,F,M,134,118,26,12,2002,11
GBT,RP31255,A,M,131,106,27,12,2002,11
GBT,RP31255,A,M,130,97,27,12,2002,15
GBT,RP31256,A,F,131,98,27,12,2002,13
GBT,RP31256,A,F,131,104,6,1,2003,15
GBT,RP31257,F,M,129,113,27,12,2002,15
GBT,RP31257,A,M,133,116,17,12,2003,14
GBT,RP31258,F,F,131,119,27,12,2002,15
GBT,RP31259,A,F,131,113,4,1,2003,12
GBT,RP31260,F,M,134,118,8,1,2003,8
GBT,RP31260,F,M,134,128,10,1,2003,10
GBT,RP31260,U,M,134,116,4,2,2004,8
GBT,RP31260,A,M,135,110,7,2,2004,10
GBT,RP31260,A,M,136,106,21,2,2005,15
GBT,RP31260,A,M,137,94,19,4,2005,14
GBT,RP31260,A,M,137,102,23,4,2005,15
GBT,RP31260,A,M,135,113,8,2,2006,10
GBT,RP31260,A,M,136,103,11,2,2006,10
GBT,RP31260,A,M,135,97,4,4,2006,12
GBT,RP31260,A,M,,95,5,4,2006,9
GBT,RP31260,A,M,136,109,25,1,2007,16
GBT,RP31261,F,F,131,121,8,1,2003,8
